Pr_id,Pr_type,Sha,Labeler 1,Labeler 2,Final_label,Pr_state
3250552829,refactor,9585f84c082cbe6837a9268d56b9789618fc683c,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Closed
3254286684,feat,9cf535faff9f3f3ec4adc62936b232f380f9d291,Feature Completion or Extension,Other,Feature Completion or Extension,Closed
3254286684,feat,d9fd8b5d2dccfc6679c7e9da6bb24cfaf5ee09a4,Code Cleanup,Other,Code Cleanup,Closed
3260218057,feat,1c7cd5a67206f5e1077f9d531e451d4b0260df6a,Test and Validation Adjustment,Test and Validation Adjustment,Test and Validation Adjustment,Closed
3165677582,refactor,bf509faa1f9aeaf832a0a80e2d111387631fbeee,Project Integration and Environment Maintenance,Feature Completion or Extension,Project Integration and Environment Maintenance,Closed
3172715399,fix,bec299cbb145ff0a0eaf2e4a84b20ed503507486,Code Cleanup,Code Cleanup,Code Cleanup,Closed
3172715399,fix,e7c9eab35df394965d15aad6d3db28e8ea83e1e4,Functional Correctness Repair,Other,Functional Correctness Repair,Closed
3176732963,fix,cb917222e7ef32d7722b0f382bcd40315431b83c,Test and Validation Adjustment,Test and Validation Adjustment,Test and Validation Adjustment,Closed
3176732963,fix,df03309eb70e52466211e6876e9a3afca941a763,Functional Correctness Repair,Other,Functional Correctness Repair,Closed
3177662558,fix,4b082886e144ff0a9edd25d769afa6896b2590f2,Test and Validation Adjustment,Test and Validation Adjustment,Test and Validation Adjustment,Closed
3178586096,refactor,775b68e62f699d1cf39f30bab810175e7a75e931,Feature Completion or Extension,Other,Feature Completion or Extension,Closed
3179497496,feat,7e81592949d39af7c007036c2de03daec0a09cb3,Functional Correctness Repair,Other,Functional Correctness Repair,Closed
3179497496,feat,dae751515a664b18b624ccdde7464c4413f36d55,Structural Refactoring,Functional Correctness Repair,Functional Correctness Repair,Closed
3179683354,feat,3fc708ff7b7d3a01923cd22bf87aba3e30e06a00,Functional Correctness Repair,Code Cleanup,Functional Correctness Repair,Closed
3081821271,feat,8c62008db028aeeeaef360e2e9c4e7db91c72398,Rollback or Reversion,Rollback or Reversion,Rollback or Reversion,Closed
2757674020,feat,4f0e0abee869c385a685fd7f6fad5aefa8983ee3,Functional Correctness Repair,Other,Functional Correctness Repair,Merged
2757674020,feat,a9a2ddb4348829d29abd916af6a2df674dcc721e,Code Cleanup,Code Cleanup,Code Cleanup,Merged
2758215458,feat,de487d7351a39c36713e2b1e912db22492da9823,Functional Correctness Repair,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,Merged
2758742372,feat,081b0f1d224a2020f06c7dae8db99632d529eb46,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2758742372,feat,30ef93f0ce59cf28e91c9f2d14c078e089a122cb,Structural Refactoring,Structural Refactoring,Structural Refactoring,Merged
2758742372,feat,ade507ee402fca6c673859b083c01c4350c43563,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,Merged
2760243902,test,0f14a7365c817b837f3aa2f991427cb9fddc8c19,Rollback or Reversion,Rollback or Reversion,Rollback or Reversion,Merged
2761085743,feat,522f043194aaff1b6d78c735d4a0218aa4e4679b,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2761376844,feat,0c6f9a7cff50bcae00cef19f8e515fc7f3f67d7e,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2761376844,feat,20cdb5690f3e0a7e000583cd0fc15ee58ab1fb45,Documentation,Documentation,Documentation,Merged
2761376844,feat,d882c4243d778df151a182a6fe07c71e28c28c89,Test and Validation Adjustment,Test and Validation Adjustment,Test and Validation Adjustment,Merged
2763620087,fix,f38e7b66ad3ff0e8d4024c97df3043ac825fdae9,Documentation,Documentation,Documentation,Merged
2766442004,feat,1673e5b7437b7fac2ca734c6e4bcd077d8e34564,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2767891481,feat,1304dd3af924bbc4a9ceec189b5685d7309b46f6,Other,Feature Completion or Extension,Feature Completion or Extension,Merged
2768057346,feat,36fd7a10ca6b78bbc82e7f6d781b16bbe973b281,Documentation,Documentation,Documentation,Merged
2768057346,feat,a21ca68136da34aa5eb467226559bb35c96d3c74,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2768057378,feat,9ded55ed79e65f7ad12c042bae0afd97422b697a,Documentation,Documentation,Documentation,Merged
2768132850,feat,68c62d618dc297d005cc5034cf9687045ae23854,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2768132850,feat,828c4c84e03d2c691cd54380b739ee63d058e2e8,Documentation,Documentation,Documentation,Merged
2768656574,feat,1cfc8a48675c68e58a6c4fba9d257a441ec0a1cc,Documentation,Documentation,Documentation,Merged
2768656574,feat,271950de083433a95aa9830f393f10aeb75b8173,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2768656574,feat,4349721323c31a11a70dd3f237706a67e875a38c,Documentation,Documentation,Documentation,Merged
2768662452,feat,66bb36e8378774a651aeece96aa5f2facb458ac9,Documentation,Documentation,Documentation,Merged
2768706725,feat,9c8eaec3133102121386724fa15d9125f76cbf51,Documentation,Documentation,Documentation,Merged
2768706725,feat,d4aa78493f009f3c651eb44db6437373c0b2de6c,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2768814420,feat,65bf1bf3b20f149f642f9e2b0adb14f71d4c72fc,Structural Refactoring,Structural Refactoring,Structural Refactoring,Merged
2768814420,feat,9be14fc4119cdf71735909b0dde8e89e9739fe2e,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2768952674,fix,00d89db640f8b1442a138488e4216d345b4b3953,Documentation,Documentation,Documentation,Merged
2768952674,fix,4c77d26af73f49a9b74dec0295d94d1f9159f685,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2768952674,fix,908ef5057b188a54b8c02d36168331bbd8d47a36,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2768952674,fix,9a2e79a1c98c99256fd90fddd05ce7e495de6fec,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2768952674,fix,ac0d243b269669c782ec629b580e53a772230f73,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2768952674,fix,b833402b5137b7f11952010a0e16b60552bc689a,Code Cleanup,Code Cleanup,Code Cleanup,Merged
2768952674,fix,da4c233781ca312c7324bed342c4c27a62bde269,Code Cleanup,Code Cleanup,Code Cleanup,Merged
2768962384,feat,e992c0ca8a631b2c72917f760dcee22df0373647,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2769204205,feat,435af88821b7e6bb6356f52ecb2b86b6dbdef129,Code Cleanup,Code Cleanup,Code Cleanup,Merged
2769204205,feat,92120b68547e5ce42230cf5ad1f894629d05d555,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2769204205,feat,a9d9402efe151e21acf9988fc6db311b5d4fe305,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2769204205,feat,b30bf15bf3b8a62e2db2e4c70d97864e111f9f24,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2769559533,feat,0fc9bafabadf0ced96d10eeed0dc1124d22ae691,Structural Refactoring,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,Merged
2769559533,feat,676dd88e8c5cfc0a18b4cb8ea5fd7e1eadd6183b,User-Facing Interface and Interaction Refinement,Feature Completion or Extension,User-Facing Interface and Interaction Refinement,Merged
2769559533,feat,6b138a20721ca089e0dd43ab756cbd3be937e161,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,Merged
2769559533,feat,96ed275a99a48db92a995a214e00abaf6c179c8e,Functional Correctness Repair,Code Cleanup,Code Cleanup,Merged
2769559533,feat,e3ed18271d7fc64e12178b65734bde1094fe757a,Code Cleanup,Other,Code Cleanup,Merged
2771417743,feat,7054d19dd1df17e07c574ac6a125b356c6aa6eda,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2771417743,feat,9b0f2d6cf8afd8b53df877af1fe7587715574b77,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2772413148,fix,33f8f6814bec281446aad578085ba28931b512cb,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2772413148,fix,9eea0d698b0fd0314eada4431525a9ac41ce5d53,User-Facing Interface and Interaction Refinement,Feature Completion or Extension,User-Facing Interface and Interaction Refinement,Merged
2773814208,feat,ce2e1e350fb5f4bc234be80aa2096fdb35174cdd,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2773911009,feat,5c26dad20021c00bf41c217aee579c2f3412a411,Documentation,Documentation,Documentation,Merged
2775192816,feat,0afdc6691a4b6f49fae982ee87ecf06e7c9db30a,User-Facing Interface and Interaction Refinement,Feature Completion or Extension,User-Facing Interface and Interaction Refinement,Merged
2775192816,feat,10307920c4d7d2cd25db172c8feeb5d58b60caef,User-Facing Interface and Interaction Refinement,Feature Completion or Extension,User-Facing Interface and Interaction Refinement,Merged
2775192816,feat,1a1cab52445c6ea42a7fba85e852ad37e3ff893d,User-Facing Interface and Interaction Refinement,Feature Completion or Extension,User-Facing Interface and Interaction Refinement,Merged
2775192816,feat,348b87f9d93faa2e1ee121365f6eb385344ab2ff,User-Facing Interface and Interaction Refinement,Feature Completion or Extension,User-Facing Interface and Interaction Refinement,Merged
2775192816,feat,46a7cd1f8ed7217fbad9a7488d065ac63e2e8f4c,User-Facing Interface and Interaction Refinement,Functional Correctness Repair,User-Facing Interface and Interaction Refinement,Merged
2775192816,feat,50d78678de05c6b5f10858fb9e6c57af7bde559e,Functional Correctness Repair,Structural Refactoring,Functional Correctness Repair,Merged
2775192816,feat,9a3265f390fa56e78ff14bf4a9e5e77c06ad5b48,Functional Correctness Repair,Feature Completion or Extension,Functional Correctness Repair,Merged
2775192816,feat,eefc9578082cfc0e637573df6c0e1975c38b9667,Feature Completion or Extension,Other,Feature Completion or Extension,Merged
2777165691,feat,1360f740e9c21a9ab408858887d9653f2385859f,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2777347182,fix,2339fa35c7f366f83252ac030a24616f35e9195f,Functional Correctness Repair,Other,Functional Correctness Repair,Merged
2777961937,feat,3d6a27cea08b57b3972e587e093d889cbcfbf5c6,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2782528229,feat,85f6945c024361f93ab4866a37659d3983576461,Functional Correctness Repair,Other,Functional Correctness Repair,Merged
2782528229,feat,9b1785643722ae3ce1953356649abe9fd3196ed0,Test and Validation Adjustment,Test and Validation Adjustment,Test and Validation Adjustment,Merged
2782528229,feat,f08388d51f87b62dacc6b1b3e6210472a7ead9c8,Functional Correctness Repair,Functional Correctness Repair,Test and Validation Adjustment,Merged
2782566930,feat,1895c053c2dc0d39f78658df8f9929fbb2e08604,Functional Correctness Repair,Other,Functional Correctness Repair,Merged
2782566930,feat,3dc3cdbb532bc15c579ada6d8ad3e76188e1352c,Structural Refactoring,Other,Structural Refactoring,Merged
2782566930,feat,845cccf30696a240fc3ae332ed985a5d5e002064,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2783421768,feat,07c082176db1bcf9fc37d523649aa9bb90f5bf25,Feature Completion or Extension,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2783421768,feat,1c8e83daf497f519ebb7ad40c13b33af2eab9920,Project Integration and Environment Maintenance,Feature Completion or Extension,Project Integration and Environment Maintenance,Merged
2783421768,feat,3b3d558d01974cf138b6aca7fdebcad5135d59f0,Documentation,Documentation,Documentation,Merged
2783421768,feat,5b2012796f1cc537ae7893932e8e020cc79913f9,Functional Correctness Repair,Other,Functional Correctness Repair,Merged
2783421768,feat,70a28b3725b866b2135c44145c928ff5c00d78cf,Documentation,Documentation,Documentation,Merged
2783421768,feat,9935cacce17f8e361a1fafd26641ddd5d529ae86,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2783421768,feat,c8a223b2edaaa52284f6cd83d7a0ee8b71827eb3,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2783421768,feat,d8c72d04b5a812bdf499e7a03cb1c1cf9ab03bec,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2783423999,feat,2b522d401554c2224be953247207a7789c45d60d,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2783423999,feat,7535fccc8f1c2b9ca4e254346457908ac6a59e96,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2783583943,fix,13fc9aa6771485f2adde7af23cc543c72c71d098,Structural Refactoring,Structural Refactoring,Structural Refactoring,Merged
2783583943,fix,a649b3008cbfac4278633c10678fa3fe3a1c281d,Documentation,Documentation,Documentation,Merged
2784386339,feat,0e87708a44487404b9df213c695ab8c4c24db31f,Documentation,Documentation,Documentation,Merged
2784399427,feat,c19e07d2395a126ce0cd0109ca68968fa50dc264,Code Cleanup,Code Cleanup,Code Cleanup,Merged
2784409350,feat,45beee522e9fc89a403536466d9fc992e295f406,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2784409350,feat,7bc97f0b24fb97a6ae12599ff03ef50ebbc27834,Code Cleanup,Other,Code Cleanup,Merged
2784417626,feat,931a26c150588042ab06f9be7f192e62959683bc,Documentation,Documentation,Documentation,Merged
2784574087,feat,c303d55e507633a4af9af8db6058772d5e16a5d6,Documentation,Documentation,Documentation,Merged
2784931990,fix,0458365b74fad95c2515369b300c71a599e71c70,Code Cleanup,Other,Code Cleanup,Merged
2784931990,fix,a804077df6e62a35e4e26dce79ea9056aa3425cf,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2784931990,fix,ca530e2cb938ced90ffd9a20b669c611277b438e,Code Cleanup,Code Cleanup,Code Cleanup,Merged
2784931990,fix,d08743576e0e0f0eeed2e96a39f0f0f9b7ac1451,Code Cleanup,Functional Correctness Repair,Functional Correctness Repair,Merged
2784931990,fix,ee2a3733577381265cdc825051cb0dfedb47e7db,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2788022491,feat,190d7d5ca602f14e620dff4ff2d01fedf50dc890,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2788022491,feat,be1e424ca47ac5c94d582e462eb165e9971c9e31,Code Cleanup,Code Cleanup,Code Cleanup,Merged
2788029019,feat,8af7a557b432403cf14db445ce7643e56bbe54a0,Code Cleanup,Code Cleanup,Code Cleanup,Merged
2788912798,feat,e2b048560930589c1d3695d869136ed4a19f953e,Code Convention Conformance,Code Convention Conformance,Code Convention Conformance,Merged
2788912798,feat,e71e6e0baf2453f309688e46646d07299bd5d8ba,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2790033388,feat,617d0f9006cce68fa4869a30c81bad45d0c1883c,Code Cleanup,Code Cleanup,Code Cleanup,Merged
2790142805,feat,a9b4b635bb517dfd23ed29798b06df2c800cce7a,Documentation,Documentation,Documentation,Merged
2790317638,feat,2de971dcd34c5b097cf2a27d64edcd87c3eef9ff,Documentation,Documentation,Documentation,Merged
2791025700,feat,1fc796111c750eea7a60864d5bb209345c1115ff,Code Cleanup,Code Cleanup,Code Cleanup,Merged
2791025700,feat,a4bf1e061b959cf1feb1e3d9acfdb9ef3664c9c1,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2791971139,feat,1b7ce7f15b530820f3407aae20f1d34cc801a9b9,Test and Validation Adjustment,Test and Validation Adjustment,Test and Validation Adjustment,Merged
2791971139,feat,213248340fa7147da0d031f7a34fb002e23a6604,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2791971139,feat,21d27a336f3b1e164cffa1fcd28cceb2c043f7cf,Test and Validation Adjustment,Test and Validation Adjustment,Test and Validation Adjustment,Merged
2791971139,feat,3e5bab148ad610b2d40ad8541f8268583e64e100,Test and Validation Adjustment,Test and Validation Adjustment,Test and Validation Adjustment,Merged
2791971139,feat,97b56b79dd1a482ac8872a4de705a92d2f378943,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2791971139,feat,c248c9a699a1565149378ac201edb56b1c7c94ef,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2791971139,feat,ffe341f43331180961d6b821895da06ddd269a94,Other,Other,Other,Merged
2792386162,feat,096919ce96c4e4c8d9198fcc71d609c66576be79,Structural Refactoring,Structural Refactoring,Structural Refactoring,Merged
2792386162,feat,2d28f7ba730b0a9089473ea41f0442b676dfe551,Other,Other,Other,Merged
2792386162,feat,36ed7ca1c5550af166360aeb1d0bd946a221ee0b,Structural Refactoring,Structural Refactoring,Structural Refactoring,Merged
2792386162,feat,5e7755b7016b008ed0f472f3768497042b8e0689,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2792386162,feat,c3e06ec119dcb7b0b253b657483ce6daffeb9f32,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2792386162,feat,fa980e6552bf345d26938135130c3ad064a16acf,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2794323375,feat,6d7ee0ff67ecc178bd45950b8ebed1dc69e0436a,Code Cleanup,Code Cleanup,Code Cleanup,Merged
2794549110,fix,0df1b619fdcfd6544c884756e23bc109f5817e1a,Documentation,Documentation,Documentation,Merged
2794549110,fix,3a25b848bdca3f0b362deaf0fe3c1e5583f18b48,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2795084819,feat,0d34de56b0191b5dc7ee7e01da8326c7d1e92dcf,Functional Correctness Repair,Other,Functional Correctness Repair,Merged
2795084819,feat,620bc4a18d6fabbd4578e3a5a5a21350df3ef863,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2795084819,feat,65f500b364cd04ee6fc3e13c60f2373b5b0221f0,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2795084819,feat,830009c769db80e1cb393c004ecdf42ccdc6efe5,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2795084819,feat,9c67565bba754eacc83f0acfbd0c3e72b936242d,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2795084819,feat,a461692cae0de7d9a7937ff28acf4228efc554f7,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2795084819,feat,aa6b821da83ae03c25edece05815f9553ed89a52,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2795084819,feat,abdafda403d37e230e7594b4cc9e1b7661d2ff9a,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2795084819,feat,ae8f190e2dbc577a852a9e35ece65ec27b464cf6,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2795084819,feat,b4e7d4f057775b293ef43a580ce98e41aab3a9f6,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2795084819,feat,bb336672979c82e5d9628f54df81d180cb2b8d83,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2795084819,feat,d00dc1f12ccfecf320cc94711612a7fc8feff52d,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2795084819,feat,ef92d9c2c26a1a23a3521b3656fe9f4d546c79c3,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2795084819,feat,fb97ca1af84c6fb3e6282290551ab10129eaa744,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2795172513,feat,ea178fb6acb414047e7574542009412db76bef58,Code Cleanup,Code Cleanup,Code Cleanup,Merged
2796002590,feat,5664cba1840b10524b93e9a89e7ecc51abfad72b,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2796002590,feat,9e284603fcf8c1eb874a53b27d05ebe92b581b5d,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2796002590,feat,a9d69baea698710d98ea545fcf9ac1c0bdc29ed1,Test and Validation Adjustment,Test and Validation Adjustment,Test and Validation Adjustment,Merged
2796796712,feat,1c0a09ebac8ea63114b1adc71cfe3286f6903312,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2796796712,feat,b7c5b82fd7030f16ffd4923a3d3eb8096b27c31d,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2797157546,fix,a1110e6c70ea6a230804d64d170454e6bb0b03d3,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2798295763,fix,37c3956c2948b40d607a2a09269a750ed8fc53c4,Test and Validation Adjustment,Test and Validation Adjustment,Test and Validation Adjustment,Merged
2798748566,feat,b0e077f1ccd27bf62808dfef1cf1dd21d4f6ccce,Functional Correctness Repair,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2798748566,feat,eec751f863a33215197aea9e2a6fefc7ee703869,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2799374100,test,d5749e96a617b12116fc5bff63a5d718c2d8a134,Test and Validation Adjustment,Functional Correctness Repair,Test and Validation Adjustment,Merged
2801019781,feat,04230226db0a1807fb1899ada6af76666bc03170,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2801019781,feat,a074ffe901a7a772c97ea55e7de60a09505ed976,Test and Validation Adjustment,Project Integration and Environment Maintenance,Test and Validation Adjustment,Merged
2801019781,feat,a639505bb330568116910e0d2b041da9383b2492,Test and Validation Adjustment,Project Integration and Environment Maintenance,Test and Validation Adjustment,Merged
2801019781,feat,c8c65395a8217a54b9e6947b312d5db625427c94,Test and Validation Adjustment,Project Integration and Environment Maintenance,Test and Validation Adjustment,Merged
2801019781,feat,e84d581e336734e272301f47004fa5d082dc9800,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2801019781,feat,ffaf1779162675c8d8498cf6307546c124ee2842,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2812962777,fix,7e1dba054c1f542c36115bb8527f7b232d6ee2e5,Rollback or Reversion,Rollback or Reversion,Rollback or Reversion,Merged
2814132697,feat,262a71b9e458826e57d966ace32560a502c37317,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2814132697,feat,ffcaf5359076ead798ba64ebfd473296dbd03f0d,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2816265555,feat,46badebef5532a406cc87f434407681f386ed212,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2816497487,fix,f1d6a0242a243988dc5c5d6c9e0c050df19796ef,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2816690510,feat,09fecd889d317abbf728a6fa8cf652af889a5cc5,Test and Validation Adjustment,Test and Validation Adjustment,Test and Validation Adjustment,Merged
2816690510,feat,4ccecb8b04ffd0a1adc3004ff68fbe0c27967420,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2816855074,feat,da28bc63c10762e93c4f3309c96eb39f017522fd,Code Cleanup,Code Cleanup,Code Cleanup,Merged
2816979353,fix,5ef36ea1291d5e5c19845c98316f8166993e97da,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,Merged
2816979353,fix,9e6136fb0ca52c4b1798a8c3712d6a90ca4ccda1,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2816979353,fix,e1afe9a5c6b304636b335033a69e064a4f2790a6,Code Cleanup,Code Cleanup,Code Cleanup,Merged
2816979353,fix,f27aa2b47919175f32a7ae1541d4825fed6de7c4,Code Cleanup,Code Cleanup,Code Cleanup,Merged
2816979353,fix,fe00490019e0a00c913f6220ac1228f2196bc25b,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,Merged
2817069743,fix,7ada74bd013ea0a5a434e0d095d054e03bdc7e7a,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2819900203,feat,1e76cdaeb59eb2991591e014e1dc43ea5acc1173,Documentation,Documentation,Documentation,Merged
2819900203,feat,4a907270f191a1bbf6b390bed7dd5e0fbe094e9b,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2819900203,feat,4f84e503aa85e8efee7238542b4599c76af606e6,Documentation,Documentation,Documentation,Merged
2819900203,feat,5d5d49f8ed148af6221d00689a20a773958433e1,Documentation,Documentation,Documentation,Merged
2819900203,feat,5e73acb223f9dada686a744916f2dd450f9b5594,Documentation,Documentation,Documentation,Merged
2819900203,feat,6d04d9b7c03cd6851589feca9b49f57bed2db009,Other,Other,Other,Merged
2819900203,feat,beeea5df5626a81dc1a27eaf91eb979e54990500,Documentation,Other,Documentation,Merged
2819900203,feat,e6eb309e59670efc402061bcf2465fea90629448,Documentation,Documentation,Documentation,Merged
2821578095,feat,0692f33aec37f8c9fcd4e767336a1b4059197439,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2821578095,feat,19ffbdd90d051b274864f3b1110d06542d47e9a5,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2821578095,feat,5a3b3c998b041ce6be5a5363653518524e15543c,Structural Refactoring,Structural Refactoring,Structural Refactoring,Merged
2821578095,feat,a8472d01ad7de3305a0b9bcbe10c99c2f0cb556c,Feature Completion or Extension,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,Merged
2821578095,feat,c15f28392f6de2993bf0f5968a37bdb5f1b8ac7e,Code Convention Conformance,Code Convention Conformance,Code Convention Conformance,Merged
2821578095,feat,c3d11c3b25d49a4521b1b96eecf754ae833ef96b,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2821578095,feat,c9f700bd69e896b2225a2adc4da120413642ed0f,Code Cleanup,Code Cleanup,Code Cleanup,Merged
2821578095,feat,d8fba66c8ea98b5280289084e93043cdd6946f5f,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2821578095,feat,f71d95a33b5e48aa66fef10ec30a1d96c360b943,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2821659019,feat,179c82463ab41e19f3c6526472c2a15adf262d21,Documentation,Documentation,Documentation,Merged
2821659019,feat,2ddd27a3222865e64e2f37ad397a9694ee41f0c8,Functional Correctness Repair,Documentation,Documentation,Merged
2821659019,feat,30625b3ddc84ce7be34ef3e5c4480679529853c0,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2821659019,feat,a8373f5abf30eb028912cb5a78acbcb6689ec06d,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2821716083,feat,30bc938a929f0f8111e287b847a246eab4f6119d,Rollback or Reversion,Rollback or Reversion,Rollback or Reversion,Merged
2821716083,feat,588c77899d787321e1e64cacee253443b5ba41c1,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
